"---","ItemId","ItemType","Rarity","DisplayName","Description","ShortDescription","Tags","MaxStackSize","Weight","BaseValue","bConsumable","bEquippable","bQuestItem","bCanDrop","bCanTrade","ScalarProperties","UI","WorldVisual","Nutrition","Inspection","bIsTool","ToolType","ToolQuality","MaxDurability"
"Bark01","Bark01","Material","Common","NSLOCTEXT(""DT_Items"", ""Bark01_DisplayName"", ""Tree Bark"")","NSLOCTEXT(""DT_Items"", ""Bark01_Description"", ""A sheet of bark peeled from a tree trunk. Bark served multiple purposes across human history - the outer layer burns readily for fire-starting, while the inner bast layer contains strong fibers for cordage. Birch bark was especially prized for its waterproof properties, used for canoes, roofing, and containers."")","NSLOCTEXT(""DT_Items"", ""Bark01_ShortDescription"", ""A sheet of tree bark."")","Fiber,Raw,Era1","20","0.100000","0.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/Bark01/Bark01Icon.Bark01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/Bark01/Medium/wjhiecy_tier_2/StaticMeshes/wjhiecy_tier_2.wjhiecy_tier_2"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Weaving"",bIsKnowledge=False,XPAmount=2.0,MaxLevel=3),(Id=""BarkFiber"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"PlantFiber01","PlantFiber01","Material","Common","NSLOCTEXT(""DT_Items"", ""PlantFiber01_DisplayName"", ""Plant Fiber"")","NSLOCTEXT(""DT_Items"", ""PlantFiber01_Description"", ""Long, flexible fibers extracted from plant stems or bark. The oldest known cordage - found at Abri du Maras in France - dates to at least 50,000 years ago, made by Neanderthals. The technology of twisting fibers was a cognitive breakthrough enabling nets, snares, hafted tools, and eventually textiles."")","NSLOCTEXT(""DT_Items"", ""PlantFiber01_ShortDescription"", ""Raw plant fibers."")","Fiber,Raw,Era1","30","0.050000","0.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/PlantFiber01/PlantFiber01Icon.PlantFiber01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/PlantFiber01/Medium/vdknafgha_tier_2/StaticMeshes/SM_vdknafgha_VarA.SM_vdknafgha_VarA"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Weaving"",bIsKnowledge=False,XPAmount=3.0,MaxLevel=3),(Id=""TwistCordage"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"RiverCobble01","RiverCobble01","Material","Common","NSLOCTEXT(""DT_Items"", ""RiverCobble01_DisplayName"", ""River Cobble"")","NSLOCTEXT(""DT_Items"", ""RiverCobble01_Description"", ""A smooth, rounded stone worn by river currents over millennia. River cobbles were humanitys first tools - used without modification for pounding, grinding, and throwing. The selection of the right cobble - proper weight, comfortable grip, suitable hardness - was the first step toward tool-making that would define our species."")","NSLOCTEXT(""DT_Items"", ""RiverCobble01_ShortDescription"", ""A smooth river stone."")","Stone,Raw,Era1","5","1.000000","0.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/RiverCobble01/RiverCobble01Icon.RiverCobble01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/RiverCobble01/Medium/wd5mbhd_tier_2/StaticMeshes/wd5mbhd_tier_2.wd5mbhd_tier_2"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=2.0,MaxLevel=3),(Id=""StoneSelection"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"FlintNodule01","FlintNodule01","Material","Uncommon","NSLOCTEXT(""DT_Items"", ""FlintNodule01_DisplayName"", ""Flint Nodule"")","NSLOCTEXT(""DT_Items"", ""FlintNodule01_Description"", ""A nodule of flint with its characteristic waxy luster visible where the chalky cortex has chipped. Flint is cryptocrystalline silica formed in chalk deposits from the remains of ancient sea sponges. Its conchoidal fracture produces edges sharper than surgical steel - a property our ancestors exploited for over two million years."")","NSLOCTEXT(""DT_Items"", ""FlintNodule01_ShortDescription"", ""A nodule of knappable flint."")","Stone,Raw,Era1","3","0.800000","0.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/FlintNodule01/FlintNodule01Icon.FlintNodule01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=10.0,MaxLevel=3),(Id=""FlintKnapping"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"ChertNodule01","ChertNodule01","Material","Common","NSLOCTEXT(""DT_Items"", ""ChertNodule01_DisplayName"", ""Chert Nodule"")","NSLOCTEXT(""DT_Items"", ""ChertNodule01_Description"", ""A nodule of chert, a siliceous rock similar to flint but formed in different geological conditions. While not as fine-grained as true flint, chert still fractures predictably and was widely used where flint was unavailable. Many archaeological sites far from chalk deposits contain tools made from local chert sources."")","NSLOCTEXT(""DT_Items"", ""ChertNodule01_ShortDescription"", ""A nodule of knappable chert."")","Stone,Raw,Era1","3","0.850000","0.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=8.0,MaxLevel=3),(Id=""ChertKnapping"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"QuartziteCobble01","QuartziteCobble01","Material","Common","NSLOCTEXT(""DT_Items"", ""QuartziteCobble01_DisplayName"", ""Quartzite Cobble"")","NSLOCTEXT(""DT_Items"", ""QuartziteCobble01_Description"", ""A hard cobble of metamorphosed sandstone. Quartzite was among the first materials worked by our earliest ancestors - the 2.6 million-year-old Oldowan tools from Gona, Ethiopia include quartzite choppers. While its fracture is less predictable than flint, quartzite is found in many regions where finer stones are absent."")","NSLOCTEXT(""DT_Items"", ""QuartziteCobble01_ShortDescription"", ""A cobble of hard quartzite."")","Stone,Raw,Era1","3","1.200000","0.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=5.0,MaxLevel=3),(Id=""QuartziteWorking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"Hammerstone01","Hammerstone01","Tool","Common","NSLOCTEXT(""DT_Items"", ""Hammerstone01_DisplayName"", ""Hammerstone"")","NSLOCTEXT(""DT_Items"", ""Hammerstone01_Description"", ""A carefully selected cobble that fits naturally in the palm, with good weight for striking. For over two million years, hammerstones were the primary tool-making tool - used to strike flakes from stone cores. The wear patterns on archaeological hammerstones reveal they were used for thousands of strikes before being discarded."")","NSLOCTEXT(""DT_Items"", ""Hammerstone01_ShortDescription"", ""A stone shaped for striking."")","Tool,Stone,Era1","1","0.900000","5.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/Hammerstone01/Hammerstone01Icon.Hammerstone01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/Hammerstone01/Medium/wc2hbfr_tier_2/StaticMeshes/wc2hbfr_tier_2.wc2hbfr_tier_2"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=5.0,MaxLevel=3),(Id=""PercussionFlaking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Hammer","0.300000","500"
"OldowanChopper01","OldowanChopper01","Tool","Common","NSLOCTEXT(""DT_Items"", ""OldowanChopper01_DisplayName"", ""Oldowan Chopper"")","NSLOCTEXT(""DT_Items"", ""OldowanChopper01_Description"", ""A cobble with flakes removed from one end to create a crude cutting edge - the defining tool of the Oldowan industry, humanitys first recognizable technology. For over a million years, from 2.6 to 1.7 million years ago, choppers like this were the height of technological achievement. Studies show they produce about three inches of cutting edge per pound of stone."")","NSLOCTEXT(""DT_Items"", ""OldowanChopper01_ShortDescription"", ""A crude stone chopper."")","Tool,Stone,Era1","1","1.200000","8.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=8.0,MaxLevel=3),(Id=""ChopperMaking"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Axe","0.200000","50"
"SharpFlake01","SharpFlake01","Tool","Common","NSLOCTEXT(""DT_Items"", ""SharpFlake01_DisplayName"", ""Sharp Stone Flake"")","NSLOCTEXT(""DT_Items"", ""SharpFlake01_Description"", ""A thin fragment of stone with a razor-sharp edge, struck from a larger core. These simple flakes - technically waste products of tool-making - were among humanitys first cutting tools. Oldowan toolmakers 2.6 million years ago discovered that even crude flakes could slice through hide and sinew more efficiently than teeth or fingernails."")","NSLOCTEXT(""DT_Items"", ""SharpFlake01_ShortDescription"", ""A sharp stone flake."")","Tool,Stone,Era1","10","0.100000","2.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=3.0,MaxLevel=3)))","True","Knife","0.150000","15"
"SimpleScraper01","SimpleScraper01","Tool","Common","NSLOCTEXT(""DT_Items"", ""SimpleScraper01_DisplayName"", ""Simple Scraper"")","NSLOCTEXT(""DT_Items"", ""SimpleScraper01_Description"", ""A stone flake carefully retouched along one edge to create a steep, sturdy scraping surface. Scrapers were among the first specialized tools - Oldowan knappers recognized that different edge angles suited different tasks. The steep scraping edge removes material without cutting through, perfect for cleaning hides or shaping wood."")","NSLOCTEXT(""DT_Items"", ""SimpleScraper01_ShortDescription"", ""A stone scraping tool."")","Tool,Stone,Era1","1","0.200000","5.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Stoneworking"",bIsKnowledge=False,XPAmount=5.0,MaxLevel=3),(Id=""ScraperUse"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","True","Scraper","0.300000","40"
"DiggingStick01","DiggingStick01","Tool","Common","NSLOCTEXT(""DT_Items"", ""DiggingStick01_DisplayName"", ""Digging Stick"")","NSLOCTEXT(""DT_Items"", ""DiggingStick01_Description"", ""A hardwood stick with one end sharpened to a point. The digging stick is arguably humanitys oldest tool - even simpler than stone implements. Chimpanzees use similar tools to extract termites, suggesting this technology predates our species. For humans, digging sticks unlocked the calories stored in underground tubers and roots."")","NSLOCTEXT(""DT_Items"", ""DiggingStick01_ShortDescription"", ""A pointed stick for digging."")","Tool,Wood,Era1","1","0.500000","3.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/DiggingStick01/DiggingStick01Icon.DiggingStick01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/DiggingStick01/Medium/SM_xflicih_tier_2/StaticMeshes/SM_xflicih_tier_2.SM_xflicih_tier_2"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Woodworking"",bIsKnowledge=False,XPAmount=5.0,MaxLevel=3)))","True","Digging","0.200000","30"
"CrudeClub01","CrudeClub01","Weapon","Common","NSLOCTEXT(""DT_Items"", ""CrudeClub01_DisplayName"", ""Crude Club"")","NSLOCTEXT(""DT_Items"", ""CrudeClub01_Description"", ""A heavy branch selected for use as a weapon. The club is perhaps the simplest weapon - requiring no modification beyond selection of an appropriate branch. Even chimpanzees use branches as clubs in dominance displays. For early humans, clubs served for both hunting and defense against predators and rivals."")","NSLOCTEXT(""DT_Items"", ""CrudeClub01_ShortDescription"", ""A heavy branch used as a club."")","Weapon,Wood,Era1","1","1.500000","2.000000","False","True","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Melee"",bIsKnowledge=False,XPAmount=3.0,MaxLevel=3)))","False","None","1.000000","40"
"ThrowingStone01","ThrowingStone01","Weapon","Common","NSLOCTEXT(""DT_Items"", ""ThrowingStone01_DisplayName"", ""Throwing Stone"")","NSLOCTEXT(""DT_Items"", ""ThrowingStone01_Description"", ""A smooth, palm-sized stone selected for throwing. Humans are uniquely adapted for throwing - our shoulder structure, wrist flexibility, and hand proportions evolved specifically for this purpose. The ability to throw stones accurately allowed early humans to hunt and defend themselves at a distance, a crucial advantage."")","NSLOCTEXT(""DT_Items"", ""ThrowingStone01_ShortDescription"", ""A stone sized for throwing."")","Weapon,Stone,Era1","10","0.300000","0.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Ranged"",bIsKnowledge=False,XPAmount=2.0,MaxLevel=3)))","False","None","1.000000","0"
"Cordage01","Cordage01","Material","Common","NSLOCTEXT(""DT_Items"", ""Cordage01_DisplayName"", ""Simple Cordage"")","NSLOCTEXT(""DT_Items"", ""Cordage01_Description"", ""Plant fibers twisted into a two-ply cord. The technique is deceptively complex: fibers are first twisted in one direction, then two strands are twisted together in the opposite direction. This opposing twist locks the fibers in tension, creating strength far exceeding the individual strands. Cordage enabled snares, hafting, and countless other technologies."")","NSLOCTEXT(""DT_Items"", ""Cordage01_ShortDescription"", ""Twisted plant fiber cord."")","Material,Fiber,Era1","20","0.050000","2.000000","False","False","False","True","True","","(IconSmall=""/MOFramework/Items/Cordage01/Cordage01Icon.Cordage01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/Cordage01/Medium/vhnofbds_tier_2/StaticMeshes/vhnofbds_tier_2.vhnofbds_tier_2"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Weaving"",bIsKnowledge=False,XPAmount=5.0,MaxLevel=3)))","False","None","1.000000","0"
"RawMeat01","RawMeat01","Consumable","Common","NSLOCTEXT(""DT_Items"", ""RawMeat01_DisplayName"", ""Raw Meat"")","NSLOCTEXT(""DT_Items"", ""RawMeat01_Description"", ""Fresh meat from a hunted animal. Before the control of fire, our ancestors consumed meat raw - a practice that continued alongside cooking for efficiency. Raw meat carries risks of parasites and bacteria, but provides essential proteins, fats, and nutrients. The ability to process meat with stone tools was a defining human adaptation."")","NSLOCTEXT(""DT_Items"", ""RawMeat01_ShortDescription"", ""Uncooked meat."")","Food,Meat,Raw,Era1","5","0.500000","3.000000","True","False","False","True","True","","(IconSmall=""/MOFramework/Items/RawMeat01/RawMeat01Icon.RawMeat01Icon"",IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/RawMeat01/Medium/weukfcwaa_tier_2/StaticMeshes/weukfcwaa_tier_2.weukfcwaa_tier_2"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=143.000000,WaterContent=65.000000,Protein=26.000000,Carbohydrates=0.000000,Fat=3.500000,Fiber=0.000000,VitaminA=0.000000,VitaminB=25.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=15.000000,Calcium=1.000000,Potassium=6.000000,Sodium=2.000000)","(Grants=((Id=""Hunting"",bIsKnowledge=False,XPAmount=5.0,MaxLevel=3)))","False","None","1.000000","0"
"Bone01","Bone01","Material","Common","NSLOCTEXT(""DT_Items"", ""Bone01_DisplayName"", ""Animal Bone"")","NSLOCTEXT(""DT_Items"", ""Bone01_Description"", ""A bone salvaged from a butchered animal. Bones were never wasted by our ancestors - they served as raw material for tools, containers for marrow fat, and fuel for fires in treeless regions. The working of bone into needles, awls, and harpoons represented a technological leap beyond stone alone."")","NSLOCTEXT(""DT_Items"", ""Bone01_ShortDescription"", ""A piece of animal bone."")","Material,Bone,Era1","10","0.200000","1.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=""/MOFramework/Items/Bone01/Medium/vd4lejkaa_tier_2/StaticMeshes/vd4lejkaa_tier_2.vd4lejkaa_tier_2"",MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Anatomy"",bIsKnowledge=False,XPAmount=3.0,MaxLevel=3),(Id=""BoneTools"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
"Sinew01","Sinew01","Material","Common","NSLOCTEXT(""DT_Items"", ""Sinew01_DisplayName"", ""Animal Sinew"")","NSLOCTEXT(""DT_Items"", ""Sinew01_Description"", ""Tough, fibrous tendon stripped from an animal carcass. Sinew was the strongest cordage material available to prehistoric peoples - stronger than any plant fiber. When dried, it shrinks and hardens, making it ideal for hafting tools and backing bows. Properly processed sinew remains strong for centuries."")","NSLOCTEXT(""DT_Items"", ""Sinew01_ShortDescription"", ""Strong animal tendon."")","Material,Fiber,Era1","10","0.050000","3.000000","False","False","False","True","True","","(IconSmall=None,IconLarge=None,Tint=(R=1.000000,G=1.000000,B=1.000000,A=1.000000))","(WorldActorClass=None,StaticMesh=None,MaterialOverride=None,RelativeTransform=(Rotation=(X=0.000000,Y=0.000000,Z=0.000000,W=1.000000),Translation=(X=0.000000,Y=0.000000,Z=0.000000),Scale3D=(X=1.000000,Y=1.000000,Z=1.000000)),bSimulatePhysics=False)","(Calories=0.000000,WaterContent=0.000000,Protein=0.000000,Carbohydrates=0.000000,Fat=0.000000,Fiber=0.000000,VitaminA=0.000000,VitaminB=0.000000,VitaminC=0.000000,VitaminD=0.000000,Iron=0.000000,Calcium=0.000000,Potassium=0.000000,Sodium=0.000000)","(Grants=((Id=""Leatherworking"",bIsKnowledge=False,XPAmount=5.0,MaxLevel=3),(Id=""SinewProcessing"",bIsKnowledge=True,XPAmount=100.0,MaxLevel=3)))","False","None","1.000000","0"
